game_id,timestamp,result,mode,planning,planning_params,army_a,army_b,round,player,unit,action,shoot_target,charge_target,value_before,value_after,value_delta,shadow_unit,shadow_action,shadow_reason,shadow_charge_target,shadow_shoot_target,shadow_value,diverged,shadow_dest,shadow_dest_shoot_target,shadow_pos_shoot_target
20260420_235355,2026-04-20T23:53:55.053548,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,B,Player B's Elven Noble 1,advance,,,-0.8770,-0.8655,0.0115,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.053562,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,A,Player A's Protectors,advance,Player B's Great Elemental,,0.8901,0.8839,-0.0062,Player A's Jetbike Protectors,charge,model chose charge,Player B's Great Elemental,,0.0000,True,"44,32",Player B's Jetbike Strikers 2,Player B's Great Elemental
20260420_235355,2026-04-20T23:53:55.053580,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,B,Player B's Great Elemental,charge,,,-0.8705,-0.8358,0.0347,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.053594,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,A,Player A's Jetbike Protectors,advance,Player B's Great Elemental,,0.8240,0.8385,0.0145,Player A's Jetbike Protectors,charge,model chose charge,Player B's Jetbike Strikers 2,,0.0000,True,"42,30",Player B's Jetbike Strikers 2,Player B's Great Elemental
20260420_235355,2026-04-20T23:53:55.053611,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,B,Player B's Elite Protector,charge,,,-0.8359,-0.8138,0.0221,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.053625,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,A,Player A's Support Artillery,hold,Player B's Great Elemental,,0.8239,0.8480,0.0241,Player A's Acolytes,charge,model chose charge,Player B's Elite Protector,,0.0000,True,"34,5",Player B's Elite Protector,Player B's Elite Protector
20260420_235355,2026-04-20T23:53:55.053643,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,B,Player B's Elven Noble 2,rush,,,-0.8124,-0.8041,0.0083,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.053657,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,A,Player A's Great Elemental,charge,,Player B's Elven Noble 2,0.8510,0.8269,-0.0241,Player A's Shifters,advance,model chose advance,,Player B's Jetbike Strikers 2,0.0000,True,,,
20260420_235355,2026-04-20T23:53:55.053673,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,A,Player A's Shifters,hold,,,0.8269,0.8093,-0.0176,Player A's Shifters,advance,model chose advance,,Player B's Jetbike Strikers 2,0.0000,True,"35,27",Player B's Jetbike Strikers 2,Player B's Jetbike Strikers 2
20260420_235355,2026-04-20T23:53:55.053689,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",3,A,Player A's Acolytes,charge,,Player B's Elite Protector,0.8093,0.8405,0.0312,Player A's Acolytes,advance,model chose advance,,Player B's Elite Protector,0.0000,True,,,
20260420_235355,2026-04-20T23:53:55.053715,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,B,Player B's Jetbike Strikers 2,advance,,,-0.8405,-0.8254,0.0151,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.053731,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,A,Player A's Jetbike Protectors (Combined),advance,Player B's Elven Noble 1,,0.8142,0.8537,0.0395,Player A's Jetbike Protectors (Combined),advance,model chose advance,,Player B's Jetbike Strikers 2,0.0000,False,"33,37",Player B's Jetbike Strikers 2,Player B's Jetbike Strikers 2
20260420_235355,2026-04-20T23:53:55.053748,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,A,Player A's Protectors,advance,,,0.8537,0.9056,0.0519,Player A's Jetbike Protectors,advance,model chose advance,,Player B's Jetbike Strikers 2,0.0000,True,"41,33",Player B's Jetbike Strikers 2,
20260420_235355,2026-04-20T23:53:55.053765,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,A,Player A's Jetbike Protectors,advance,Player B's Jetbike Strikers 2,,0.9056,0.9059,0.0002,Player A's Jetbike Protectors,charge,model chose charge,Player B's Jetbike Strikers 2,,0.0000,True,"41,33",Player B's Jetbike Strikers 2,Player B's Jetbike Strikers 2
20260420_235355,2026-04-20T23:53:55.053783,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,A,Player A's Acolytes,hold,,,0.9059,0.9027,-0.0031,Player A's Support Artillery,hold,artillery holds position,,,0.0000,True,"41,30",,
20260420_235355,2026-04-20T23:53:55.053799,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,A,Player A's Support Artillery,hold,,,0.9027,0.9106,0.0078,Player A's Support Artillery,hold,artillery holds position,,,0.0000,False,"34,5",,
20260420_235355,2026-04-20T23:53:55.053815,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",4,A,Player A's Great Elemental,rush,,,0.9106,0.9072,-0.0033,Player A's Great Elemental,hold,no enemies alive,,,0.0000,True,"18,19",,
20260421_001111,2026-04-21T00:11:11.233386,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Shifters,advance,Player B's Strikers,,-0.0410,-0.0027,0.0382,Player A's Jetbike Protectors,advance,model chose advance,,Player B's Strikers,0.0000,True,"31,14",Player B's Strikers,Player B's Strikers
20260421_001111,2026-04-21T00:11:11.233433,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's AG Tank,advance,,,0.0488,0.0789,0.0301,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233457,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Elite Protector,rush,,,-0.0243,0.0460,0.0704,Player A's Acolytes,advance,model chose advance,,Player B's Support Artillery 1,0.0000,True,"37,11",,
20260421_001111,2026-04-21T00:11:11.233480,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Protectors 2,advance,,,0.0079,-0.0255,-0.0334,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233499,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Jetbike Protectors (Combined),advance,Player B's Protectors 2,,0.0684,0.0781,0.0097,Player A's Acolytes,rush,model chose rush,,,0.0000,True,"19,18",Player B's AG Tank,Player B's Protectors 2
20260421_001111,2026-04-21T00:11:11.233523,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Retributors,advance,,,-0.0034,0.0253,0.0287,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233541,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Great Elemental,advance,Player B's AG Tank,,-0.0200,0.0174,0.0375,Player A's Jetbike Protectors,rush,model chose rush,,,0.0000,True,"30,22",,Player B's AG Tank
20260421_001111,2026-04-21T00:11:11.233562,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Support Artillery 2,hold,,,0.0544,-0.0263,-0.0808,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233579,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Support Artillery,hold,Player B's Shifters 2,,0.0523,0.1618,0.1095,Player A's Jetbike Protectors,rush,model chose rush,,,0.0000,True,"34,5",Player B's Support Artillery 2,Player B's Support Artillery 2
20260421_001111,2026-04-21T00:11:11.233601,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Shifters 2,advance,,,-0.1442,-0.1088,0.0354,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233619,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Acolytes,rush,,,0.1320,0.1634,0.0313,Player A's Jetbike Protectors,rush,model chose rush,,,0.0000,True,"35,4",,
20260421_001111,2026-04-21T00:11:11.233638,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Jetbike Strikers,rush,,,-0.1800,-0.2904,-0.1104,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233657,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Jetbike Protectors,advance,Player B's Jetbike Strikers,,0.2987,0.4052,0.1065,Player A's Jetbike Protectors,advance,model chose advance,,Player B's Jetbike Strikers,0.0000,False,"40,14",Player B's Jetbike Strikers,Player B's Jetbike Strikers
20260421_001111,2026-04-21T00:11:11.233678,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Shifters 1,advance,,,-0.3982,-0.2801,0.1181,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233696,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Protectors,advance,Player B's Shifters 1,,0.3441,0.4280,0.0839,Player A's Protectors (Combined),rush,model chose rush,,,0.0000,True,"45,17",Player B's Jetbike Strikers,Player B's Jetbike Strikers
20260421_001111,2026-04-21T00:11:11.233749,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Support Artillery 1,hold,,,-0.4732,-0.4627,0.0105,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233769,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Protectors (Combined),advance,Player B's Jetbike Strikers,,0.3698,0.4458,0.0760,Player A's Protectors (Combined),rush,model chose rush,,,0.0000,True,"58,21",,
20260421_001111,2026-04-21T00:11:11.233790,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,B,Player B's Protectors 1,advance,,,-0.4899,-0.4911,-0.0012,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233807,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",1,A,Player A's Scorchers,advance,Player B's Shifters 1,,0.4547,0.5154,0.0607,Player A's Scorchers,advance,model chose advance,,Player B's Support Artillery 1,0.0000,False,"36,4",,
20260421_001111,2026-04-21T00:11:11.233828,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's Shifters 1,advance,,,-0.6092,-0.4751,0.1341,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233845,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,A,Player A's Protectors (Combined),advance,Player B's Jetbike Strikers,,0.5316,0.6637,0.1321,Player A's Great Elemental,charge,model chose charge,Player B's AG Tank,,0.0000,True,"56,23",Player B's Jetbike Strikers,Player B's Jetbike Strikers
20260421_001111,2026-04-21T00:11:11.233867,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's AG Tank,advance,,,-0.5819,-0.5843,-0.0024,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233884,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,A,Player A's Support Artillery,hold,Player B's Retributors,,0.6261,0.6871,0.0610,Player A's Scorchers,advance,model chose advance,,Player B's Shifters 1,0.0000,True,"34,5",Player B's Shifters 2,Player B's Shifters 2
20260421_001111,2026-04-21T00:11:11.233905,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's Protectors 1,rush,,,-0.6525,-0.6352,0.0172,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233922,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,A,Player A's Jetbike Protectors,advance,Player B's Shifters 1,,0.6954,0.7358,0.0405,Player A's Jetbike Protectors (Combined),advance,model chose advance,,Player B's Support Artillery 2,0.0000,True,"43,23",Player B's Shifters 1,Player B's Shifters 1
20260421_001111,2026-04-21T00:11:11.233943,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's Shifters 2,charge,,,-0.6964,-0.6894,0.0070,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.233961,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,A,Player A's Jetbike Protectors (Combined),advance,Player B's AG Tank,,0.6673,0.7108,0.0435,Player A's Jetbike Protectors (Combined),charge,model chose charge,Player B's Support Artillery 2,,0.0000,True,"15,27",Player B's Support Artillery 2,Player B's Support Artillery 2
20260421_001111,2026-04-21T00:11:11.233983,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's Support Artillery 2,hold,,,-0.7279,-0.6646,0.0633,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234001,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,A,Player A's Great Elemental,charge,,Player B's AG Tank,0.6465,0.5665,-0.0800,Player A's Great Elemental,charge,model chose charge,Player B's AG Tank,,0.0000,False,,,
20260421_001111,2026-04-21T00:11:11.234040,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's Retributors,charge,,,-0.5663,-0.5554,0.0109,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234060,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",2,B,Player B's Support Artillery 1,hold,,,-0.5554,-0.5053,0.0501,,,,,,,False,,,
20260421_001111,2026-04-21T00:11:11.234078,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #10 (1970pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, strikers, protectors, retributors",3,A,Player A's Support Artillery,hold,Player B's Retributors,,0.4973,0.5690,0.0717,Player A's Protectors (Combined),advance,model chose advance,,Player B's Support Artillery 1,0.0000,True,"34,5",Player B's Shifters 2,Player B's Shifters 2
